course_id,course_name,school_name,class_start,class_end,user_count,class_duration_days,video_count,exercise_count,certificate,assignment,video,exam,discussion,article
C_949541,产品设计原理,河北农业大学,2020-05-01T16:00:00.000000,2020-07-31T15:59:00.000000,1552,90,27,7,1.0,50.0,50.0,0.0,0.0,0.0
C_949542,思维创新与创造力开发,广东石油化工学院,2020-03-23T16:00:00.000000,2020-07-31T15:59:00.000000,2193,129,33,31,1.0,20.0,40.0,40.0,0.0,0.0
C_956130,多媒体技术及应用,华南理工大学,2020-08-31T16:00:00.000000,2020-12-31T15:59:59.000000,2581,121,71,15,1.0,35.0,40.0,25.0,0.0,0.0
C_956130,多媒体技术及应用,华南理工大学,2020-05-31T16:00:00.000000,2020-09-18T15:59:59.000000,2581,109,71,15,1.0,35.0,40.0,25.0,0.0,0.0
C_1428968,区块链和加密数字货币,清华大学,2020-02-15T16:00:00.000000,2020-07-16T15:59:59.000000,23478,151,49,5,0.0,50.0,10.0,40.0,0.0,0.0
C_1552662,大数据可视化,浙江大学,2020-02-24T16:00:00.000000,2020-07-31T15:59:59.000000,4276,157,57,15,1.0,40.0,20.0,40.0,0.0,0.0
C_1724279,护理心理伦理学,重庆三峡医药高等专科学校,2020-03-19T16:00:00.000000,2020-07-31T15:59:59.000000,253,133,33,17,1.0,50.0,30.0,20.0,0.0,0.0
C_1731879,Java语言程序设计,集美大学,2020-03-13T16:00:00.000000,2020-07-31T15:59:59.000000,595,139,90,9,1.0,50.0,30.0,20.0,0.0,0.0
C_1732845,学前教育学,铜仁学院,2020-03-24T16:00:00.000000,2020-06-20T15:59:59.000000,1536,87,55,12,1.0,50.0,30.0,20.0,0.0,0.0
C_1761369,History of Western Civilization before the 19th Century,国际关系学院,2020-04-27T16:00:00.000000,2021-08-31T15:59:59.000000,214,490,40,40,0.0,30.0,40.0,30.0,0.0,0.0
C_1775020,Personality and Mental Disorders—Be a Therapist of Your Own,暨南大学,2020-04-27T16:00:00.000000,2021-08-31T15:59:59.000000,89,490,59,61,0.0,100.0,0.0,0.0,0.0,0.0
C_1779421,学术英语写作与沟通,合肥工业大学,2020-05-15T16:00:00.000000,2020-07-31T15:59:59.000000,5444,76,34,30,1.0,40.0,40.0,20.0,0.0,0.0
C_1829950,模拟电子技术基础,西华大学,2020-06-03T16:00:00.000000,2020-08-31T15:59:59.000000,331,88,32,9,0.0,20.0,20.0,60.0,0.0,0.0
C_1864059,基础医学概论,重庆三峡医药高等专科学校,2020-06-18T16:00:00.000000,2020-08-31T15:59:59.000000,1254,73,57,33,1.0,7.0,3.0,90.0,0.0,0.0
C_1876253,常微分方程,北京交通大学,2020-06-24T16:00:00.000000,2020-08-31T15:59:59.000000,660,67,50,5,1.0,20.0,60.0,20.0,0.0,0.0
C_1886680,Introduction of Artificial Intelligence,哈尔滨工程大学,2020-07-01T16:00:00.000000,2021-08-31T15:59:59.000000,56,425,60,12,0.0,30.0,70.0,0.0,0.0,0.0
C_1891061,马克思主义基本原理概论,内蒙古农业大学,2020-07-03T16:00:00.000000,2020-09-01T15:59:59.000000,271,59,70,65,1.0,70.0,30.0,0.0,0.0,0.0
C_1896473,工程伦理,西安工程大学,2020-07-06T16:00:00.000000,2020-12-31T15:59:59.000000,147,177,41,7,1.0,45.0,25.0,30.0,0.0,0.0
C_1903975,高等数学,内蒙古农业大学职业技术学院,2020-07-10T16:00:00.000000,2020-10-10T15:59:59.000000,286,91,82,50,1.0,70.0,30.0,0.0,0.0,0.0
C_1925905,Microbiology,滨州学院,2020-08-14T16:00:00.000000,2021-08-31T15:59:59.000000,219,381,54,54,0.0,40.0,30.0,30.0,0.0,0.0
C_1944721,数字信号处理,河北工业大学,2020-08-20T16:00:00.000000,2020-12-31T15:59:59.000000,500,132,68,6,1.0,40.0,50.0,10.0,0.0,0.0
C_2141848,固体废物处理与处置,北京石油化工学院,2020-09-06T16:00:00.000000,2020-12-31T15:59:59.000000,115,115,43,8,0.0,45.0,50.0,5.0,0.0,0.0
C_676940,自我塑造：成功五要素,哈尔滨工业大学,2020-06-01T16:00:00.000000,2020-08-31T15:59:59.000000,2518,90,34,3,1.0,60.0,40.0,0.0,0.0,0.0
C_680881,创新创业基础,香港城市大学,2019-08-21T16:00:00.000000,2020-07-31T15:59:59.000000,7313,344,20,21,1.0,60.0,40.0,0.0,0.0,0.0
C_680897,医学伦理学,西安交通大学,2019-11-25T16:00:00.000000,2020-03-31T15:59:59.000000,2398,126,85,5,1.0,40.0,30.0,30.0,0.0,0.0
C_682263,自动控制原理,北京建筑大学,2020-04-02T16:00:00.000000,2020-07-31T15:59:59.000000,614,119,70,28,1.0,60.0,40.0,0.0,0.0,0.0
C_682381,微机原理与接口技术,西安交通大学,2019-11-25T16:00:00.000000,2020-03-31T15:59:59.000000,3951,126,96,16,1.0,60.0,40.0,0.0,0.0,0.0
C_682381,微机原理与接口技术,西安交通大学,2020-04-01T16:00:00.000000,2020-07-31T15:59:59.000000,3951,120,96,16,1.0,60.0,40.0,0.0,0.0,0.0
C_682553,组织学,天津医科大学,2019-12-25T16:00:00.000000,2020-03-31T15:59:59.000000,2053,96,50,9,1.0,60.0,40.0,0.0,0.0,0.0
C_682553,组织学,天津医科大学,2020-09-01T16:00:00.000000,2020-12-31T15:59:59.000000,2053,120,50,9,1.0,60.0,40.0,0.0,0.0,0.0
C_682656,自然灾害概论,防灾科技学院,2019-09-16T16:00:00.000000,2020-03-31T15:59:59.000000,1290,196,24,10,1.0,60.0,40.0,0.0,0.0,0.0
C_682820,金融学,沈阳大学,2020-04-02T16:00:00.000000,2020-07-31T15:59:59.000000,1837,119,28,10,1.0,60.0,40.0,0.0,0.0,0.0
C_682820,金融学,沈阳大学,2019-12-25T16:00:00.000000,2020-03-31T15:59:59.000000,1837,96,28,10,1.0,60.0,40.0,0.0,0.0,0.0
C_696597,大学生心理健康,清华大学,2019-10-08T16:00:00.000000,2020-01-12T15:59:59.000000,31809,95,69,10,1.0,50.0,40.0,10.0,0.0,0.0
C_696711,高等数学,重庆电子工程职业学院,2019-12-25T16:00:00.000000,2020-03-31T15:59:59.000000,3363,96,51,29,1.0,60.0,40.0,0.0,0.0,0.0
C_696947,语言学概论,湖北大学,2019-12-25T16:00:00.000000,2020-03-31T15:59:59.000000,1773,96,33,33,1.0,60.0,40.0,0.0,0.0,0.0
C_696947,语言学概论,湖北大学,2020-04-02T16:00:00.000000,2020-07-31T15:59:59.000000,1773,119,33,33,1.0,60.0,40.0,0.0,0.0,0.0
C_697301,教师职业道德,成都大学,2020-02-27T16:00:00.000000,2020-07-31T15:59:59.000000,5370,154,71,8,1.0,40.0,30.0,30.0,0.0,0.0
C_697301,教师职业道德,学堂在线,2020-02-27T16:00:00.000000,2020-07-31T15:59:59.000000,5370,154,71,8,1.0,40.0,30.0,30.0,0.0,0.0
C_697566,机械原理,东北大学,2019-12-25T16:00:00.000000,2020-03-31T15:59:59.000000,2735,96,67,12,1.0,60.0,40.0,0.0,0.0,0.0
C_707079,马克思主义基本原理概论,华侨大学,2020-07-03T16:00:00.000000,2020-09-01T15:59:59.000000,3246,59,67,25,1.0,70.0,30.0,0.0,0.0,0.0
C_735042,网页设计与地图应用,湖北大学,2020-02-01T16:00:00.000000,2020-07-31T15:59:59.000000,1535,180,79,62,1.0,50.0,50.0,0.0,0.0,0.0
C_735042,网页设计与地图应用,湖北大学,2020-09-01T16:00:00.000000,2020-12-31T15:59:59.000000,1535,120,79,62,1.0,50.0,50.0,0.0,0.0,0.0
C_735042,网页设计与地图应用,湖北大学,2019-09-18T16:00:00.000000,2019-12-31T15:59:59.000000,1535,103,79,62,1.0,50.0,50.0,0.0,0.0,0.0
C_735118,国际贸易学,北京师范大学,2019-09-04T16:00:00.000000,2020-07-31T15:59:59.000000,927,330,22,21,1.0,40.0,20.0,40.0,0.0,0.0
C_735186,单片机原理及应用,浙江理工大学,2019-09-27T16:00:00.000000,2020-07-31T15:59:59.000000,872,307,39,10,1.0,60.0,40.0,0.0,0.0,0.0
C_735241,公司金融学,西南财经大学,2020-08-07T16:00:00.000000,2020-12-31T15:59:59.000000,5660,145,37,10,1.0,60.0,40.0,0.0,0.0,0.0
C_735241,公司金融学,西南财经大学,2020-02-24T16:00:00.000000,2020-07-31T15:59:59.000000,5660,157,37,10,1.0,60.0,40.0,0.0,0.0,0.0
C_735241,公司金融学,西南财经大学,2019-11-11T16:00:00.000000,2020-02-16T15:59:59.000000,5660,96,37,10,1.0,60.0,40.0,0.0,0.0,0.0
C_735243,计量经济学,中南民族大学,2020-06-12T16:00:00.000000,2020-08-30T15:59:59.000000,1890,78,41,8,1.0,30.0,20.0,50.0,0.0,0.0
C_735321,建筑室内热环境模拟及应用,清华大学,2020-02-06T16:00:00.000000,2020-07-31T15:59:59.000000,6106,175,80,8,1.0,40.0,60.0,0.0,0.0,0.0
C_735342,经济学原理（微观部分）,清华大学,2020-02-17T16:00:00.000000,2020-07-31T15:59:59.000000,24391,164,77,22,1.0,40.0,40.0,20.0,0.0,0.0
C_756636,软件工程,东北大学,2020-02-01T16:00:00.000000,2020-07-31T15:59:59.000000,1017,180,32,25,1.0,60.0,40.0,0.0,0.0,0.0
C_756665,建设工程招投标与合同管理,陕西工商职业学院,2020-02-17T16:00:00.000000,2020-07-19T15:59:59.000000,14258,152,74,64,1.0,40.0,30.0,30.0,0.0,0.0
C_756665,建设工程招投标与合同管理,陕西工商职业学院,2019-09-10T16:00:00.000000,2020-02-16T15:59:59.000000,14258,158,74,64,1.0,40.0,30.0,30.0,0.0,0.0
C_801420,马克思主义基本原理,清华大学,2020-09-01T16:00:00.000000,2020-12-31T15:59:59.000000,50847,120,85,59,1.0,80.0,20.0,0.0,0.0,0.0
C_801420,马克思主义基本原理,清华大学,2019-11-11T16:00:00.000000,2020-01-12T15:59:59.000000,50847,61,85,59,1.0,80.0,20.0,0.0,0.0,0.0
C_823315,渗流力学,西安石油大学,2020-02-12T16:00:00.000000,2020-07-26T15:59:59.000000,6535,164,37,67,1.0,50.0,10.0,40.0,0.0,0.0
C_854843,汽车理论,清华大学,2020-02-13T16:00:00.000000,2020-07-31T15:59:59.000000,12686,168,83,82,1.0,40.0,30.0,30.0,0.0,0.0
C_854854,水力学,清华大学,2020-02-12T16:00:00.000000,2020-07-31T15:59:59.000000,2983,169,81,57,1.0,80.0,20.0,0.0,0.0,0.0
C_893222,逻辑学,西南科技大学,2020-02-11T16:00:00.000000,2020-07-03T15:59:59.000000,2397,142,30,40,1.0,30.0,40.0,30.0,0.0,0.0
C_934534,音乐与健康,中国医科大学,2019-12-18T16:00:00.000000,2020-06-30T15:59:59.000000,3554,194,15,15,1.0,20.0,0.0,80.0,0.0,0.0
C_943223,复合材料设计与成型,国防科技大学,2020-02-17T16:00:00.000000,2020-07-31T15:59:59.000000,8176,164,83,83,1.0,40.0,30.0,30.0,0.0,0.0
C_947239,有机化学,宁夏大学,2019-12-30T16:00:00.000000,2020-03-31T15:59:59.000000,1636,91,45,20,1.0,55.0,20.0,25.0,0.0,0.0
C_947244,兵棋,中国人民武装警察部队警官学院,2019-12-30T16:00:00.000000,2020-03-31T15:59:59.000000,11162,91,88,8,1.0,45.0,15.0,40.0,0.0,0.0
C_948037,线性代数,湖北科技学院,2019-12-31T16:00:00.000000,2020-03-31T15:59:59.000000,1571,90,32,33,1.0,70.0,30.0,0.0,0.0,0.0
C_948037,线性代数,湖北科技学院,2020-04-01T16:00:00.000000,2020-07-31T15:59:59.000000,1571,120,32,33,1.0,70.0,30.0,0.0,0.0,0.0
C_948293,大学语文,邢台学院,2020-09-01T16:00:00.000000,2020-12-31T15:59:59.000000,2231,120,19,17,1.0,40.0,40.0,20.0,0.0,0.0
C_948293,大学语文,邢台学院,2019-12-31T16:00:00.000000,2020-03-31T15:59:59.000000,2231,90,19,17,1.0,40.0,40.0,20.0,0.0,0.0
C_948293,大学语文,邢台学院,2020-04-02T16:00:00.000000,2020-07-31T15:59:59.000000,2231,119,19,17,1.0,40.0,40.0,20.0,0.0,0.0
